,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,track_name,error
195,0.4,0.247,5.0,-18.249,0.0,0.0423,0.818,0.64,0.119,0.394,162.078,audio_features,0ROMalDdNg3L2HoZP4qFyJ,spotify:track:0ROMalDdNg3L2HoZP4qFyJ,https://api.spotify.com/v1/tracks/0ROMalDdNg3L2HoZP4qFyJ,https://api.spotify.com/v1/audio-analysis/0ROMalDdNg3L2HoZP4qFyJ,201853.0,4.0,Antonio Vivaldi,"The Four Seasons - Winter in F Minor, RV. 297: I. Allegro non molto",
196,0.26,0.102,9.0,-20.143,1.0,0.0422,0.866,0.00107,0.129,0.102,74.581,audio_features,4QUeLgUNqOCzPVo4T0rDIj,spotify:track:4QUeLgUNqOCzPVo4T0rDIj,https://api.spotify.com/v1/tracks/4QUeLgUNqOCzPVo4T0rDIj,https://api.spotify.com/v1/audio-analysis/4QUeLgUNqOCzPVo4T0rDIj,121427.0,4.0,Antonio Vivaldi,"The Four Seasons - Winter in F Minor, RV. 297: II. Largo",
197,0.402,0.167,5.0,-18.549,0.0,0.0632,0.845,0.21,0.115,0.277,94.714,audio_features,3HfRv6qMBGK9XF2ZrwuxPg,spotify:track:3HfRv6qMBGK9XF2ZrwuxPg,https://api.spotify.com/v1/tracks/3HfRv6qMBGK9XF2ZrwuxPg,https://api.spotify.com/v1/audio-analysis/3HfRv6qMBGK9XF2ZrwuxPg,210880.0,3.0,Antonio Vivaldi,"The Four Seasons - Winter in F Minor, RV. 297: III. Allegro – Lento – Allegro",
198,0.487,0.19,8.0,-17.655,0.0,0.0476,0.929,2.39e-05,0.105,0.696,139.432,audio_features,73WeT74sA6tnCl9VtgPbq4,spotify:track:73WeT74sA6tnCl9VtgPbq4,https://api.spotify.com/v1/tracks/73WeT74sA6tnCl9VtgPbq4,https://api.spotify.com/v1/audio-analysis/73WeT74sA6tnCl9VtgPbq4,190030.0,3.0,Antonio Vivaldi,"Viola d'amore Concerto in A Minor, RV 397: I. Vivace",
199,0.471,0.132,5.0,-14.869,1.0,0.0474,0.97,0.698,0.095,0.232,115.014,audio_features,01MkxRBz8mJoQaEl6ZTy8R,spotify:track:01MkxRBz8mJoQaEl6ZTy8R,https://api.spotify.com/v1/tracks/01MkxRBz8mJoQaEl6ZTy8R,https://api.spotify.com/v1/audio-analysis/01MkxRBz8mJoQaEl6ZTy8R,288000.0,4.0,Antonio Vivaldi,"Violin Concerto No. 3 in F Major, RV 293 ""L'autunno"": 1. Allegro",
200,0.429,0.258,7.0,-16.967,0.0,0.0549,0.957,0.893,0.115,0.0972,78.809,audio_features,3Dgmyz32dxvtxvUTPS0CUI,spotify:track:3Dgmyz32dxvtxvUTPS0CUI,https://api.spotify.com/v1/tracks/3Dgmyz32dxvtxvUTPS0CUI,https://api.spotify.com/v1/audio-analysis/3Dgmyz32dxvtxvUTPS0CUI,112353.0,1.0,Antonio Vivaldi,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",
201,0.405,0.0995,4.0,-19.683,1.0,0.0425,0.761,0.534,0.0875,0.14,104.89,audio_features,2wKD3jKwgSk0eqnUbOWm60,spotify:track:2wKD3jKwgSk0eqnUbOWm60,https://api.spotify.com/v1/tracks/2wKD3jKwgSk0eqnUbOWm60,https://api.spotify.com/v1/audio-analysis/2wKD3jKwgSk0eqnUbOWm60,213360.0,4.0,Antonio Vivaldi,"Vivaldi: The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro",
202,0.479,0.11,5.0,-19.676,1.0,0.0505,0.9,0.0427,0.229,0.213,118.482,audio_features,6tjGTVI9TMNRXKJcsFBJZx,spotify:track:6tjGTVI9TMNRXKJcsFBJZx,https://api.spotify.com/v1/tracks/6tjGTVI9TMNRXKJcsFBJZx,https://api.spotify.com/v1/audio-analysis/6tjGTVI9TMNRXKJcsFBJZx,323533.0,4.0,Antonio Vivaldi,"Vivaldi: The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro",
203,0.39,0.193,5.0,-20.155,0.0,0.0592,0.899,0.751,0.284,0.212,161.574,audio_features,7cgfxDI2HloC5juVvaJUVW,spotify:track:7cgfxDI2HloC5juVvaJUVW,https://api.spotify.com/v1/tracks/7cgfxDI2HloC5juVvaJUVW,https://api.spotify.com/v1/audio-analysis/7cgfxDI2HloC5juVvaJUVW,223373.0,4.0,Antonio Vivaldi,"Vivaldi: The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",
204,0.334,0.409,0.0,-15.726,0.0,0.0363,0.911,0.948,0.219,0.509,158.913,audio_features,7JxxT43y0RFSWLmgSIpNDf,spotify:track:7JxxT43y0RFSWLmgSIpNDf,https://api.spotify.com/v1/tracks/7JxxT43y0RFSWLmgSIpNDf,https://api.spotify.com/v1/audio-analysis/7JxxT43y0RFSWLmgSIpNDf,156733.0,3.0,Antonio Vivaldi,"Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto",
205,0.639,0.869,11.0,-4.024,1.0,0.147,0.27,0.0,0.0802,0.767,169.801,audio_features,5q2JbCNi4FcnglgPfxcV65,spotify:track:5q2JbCNi4FcnglgPfxcV65,https://api.spotify.com/v1/tracks/5q2JbCNi4FcnglgPfxcV65,https://api.spotify.com/v1/audio-analysis/5q2JbCNi4FcnglgPfxcV65,307910.0,4.0,Anuel AA,Sola,
206,0.653,0.923,8.0,-2.163,0.0,0.0621,0.145,0.0,0.137,0.692,114.902,audio_features,55kuHkT2CWhWKF6CoRDnJq,spotify:track:55kuHkT2CWhWKF6CoRDnJq,https://api.spotify.com/v1/tracks/55kuHkT2CWhWKF6CoRDnJq,https://api.spotify.com/v1/audio-analysis/55kuHkT2CWhWKF6CoRDnJq,208053.0,4.0,Apink,Dumhdurum,
207,0.74,0.908,4.0,-2.668,0.0,0.0327,0.106,0.0,0.0637,0.745,105.996,audio_features,5SusX17QvBBkH7WfMbTU0j,spotify:track:5SusX17QvBBkH7WfMbTU0j,https://api.spotify.com/v1/tracks/5SusX17QvBBkH7WfMbTU0j,https://api.spotify.com/v1/audio-analysis/5SusX17QvBBkH7WfMbTU0j,220099.0,4.0,Apink,NoNoNo,
208,0.87,0.872,1.0,-6.358,0.0,0.0423,0.0819,0.908,0.0866,0.858,128.031,audio_features,6CeK7M7pxjDTGjxfiEVvAP,spotify:track:6CeK7M7pxjDTGjxfiEVvAP,https://api.spotify.com/v1/tracks/6CeK7M7pxjDTGjxfiEVvAP,https://api.spotify.com/v1/audio-analysis/6CeK7M7pxjDTGjxfiEVvAP,227344.0,4.0,Approaching Nirvana,305,
209,0.386,0.284,0.0,-15.418,1.0,0.0296,0.708,0.921,0.202,0.332,100.483,audio_features,6Dv1FL7WwncgWCy0rZDlEW,spotify:track:6Dv1FL7WwncgWCy0rZDlEW,https://api.spotify.com/v1/tracks/6Dv1FL7WwncgWCy0rZDlEW,https://api.spotify.com/v1/audio-analysis/6Dv1FL7WwncgWCy0rZDlEW,242733.0,3.0,Aram Khachaturian,Masquerade - Ballet Suite: 1. Waltz,
210,0.81,0.245,0.0,-11.575,1.0,0.511,0.396,0.844,0.296,0.286,140.15,audio_features,0oBaooj0v0gZJBfuIZntbQ,spotify:track:0oBaooj0v0gZJBfuIZntbQ,https://api.spotify.com/v1/tracks/0oBaooj0v0gZJBfuIZntbQ,https://api.spotify.com/v1/audio-analysis/0oBaooj0v0gZJBfuIZntbQ,105186.0,4.0,Arcade Player,1am,
211,0.747,0.371,4.0,-15.682,0.0,0.0805,0.867,0.899,0.099,0.968,82.493,audio_features,1rxh2AjEVs47K354ymm1sH,spotify:track:1rxh2AjEVs47K354ymm1sH,https://api.spotify.com/v1/tracks/1rxh2AjEVs47K354ymm1sH,https://api.spotify.com/v1/audio-analysis/1rxh2AjEVs47K354ymm1sH,98963.0,4.0,Arcade Player,1pm,
212,0.84,0.149,9.0,-9.992,1.0,0.0872,0.726,0.604,0.105,0.265,99.947,audio_features,26xp5kQzZFrpjUJrVgreDX,spotify:track:26xp5kQzZFrpjUJrVgreDX,https://api.spotify.com/v1/tracks/26xp5kQzZFrpjUJrVgreDX,https://api.spotify.com/v1/audio-analysis/26xp5kQzZFrpjUJrVgreDX,157756.0,3.0,Arcade Player,2am,
213,0.653,0.473,9.0,-13.418,1.0,0.361,0.000718,0.888,0.104,0.933,213.998,audio_features,7HKdlEg7UdV2gVcRgZquda,spotify:track:7HKdlEg7UdV2gVcRgZquda,https://api.spotify.com/v1/tracks/7HKdlEg7UdV2gVcRgZquda,https://api.spotify.com/v1/audio-analysis/7HKdlEg7UdV2gVcRgZquda,46881.0,4.0,Arcade Player,2pm,
214,0.707,0.0881,9.0,-11.797,0.0,0.125,0.296,0.773,0.0586,0.188,156.102,audio_features,4wmVRrGyNEovoPPDdZbFHN,spotify:track:4wmVRrGyNEovoPPDdZbFHN,https://api.spotify.com/v1/tracks/4wmVRrGyNEovoPPDdZbFHN,https://api.spotify.com/v1/audio-analysis/4wmVRrGyNEovoPPDdZbFHN,80086.0,4.0,Arcade Player,3am,
215,0.819,0.582,9.0,-11.264,1.0,0.0761,0.00079,0.542,0.0694,0.972,189.833,audio_features,1r0EPkCn4bn7VzauKyOzjg,spotify:track:1r0EPkCn4bn7VzauKyOzjg,https://api.spotify.com/v1/tracks/1r0EPkCn4bn7VzauKyOzjg,https://api.spotify.com/v1/audio-analysis/1r0EPkCn4bn7VzauKyOzjg,101355.0,4.0,Arcade Player,4pm,
216,0.894,0.268,7.0,-11.516,1.0,0.0974,0.102,0.903,0.0612,0.623,100.037,audio_features,79Q1SbFVL02PuuuGUvMRYY,spotify:track:79Q1SbFVL02PuuuGUvMRYY,https://api.spotify.com/v1/tracks/79Q1SbFVL02PuuuGUvMRYY,https://api.spotify.com/v1/audio-analysis/79Q1SbFVL02PuuuGUvMRYY,105372.0,4.0,Arcade Player,6pm,
217,0.605,0.39,7.0,-6.571,1.0,0.0556,0.201,0.461,0.344,0.66,130.056,audio_features,7pTvxfgDsZDeeRpJ6RcP5I,spotify:track:7pTvxfgDsZDeeRpJ6RcP5I,https://api.spotify.com/v1/tracks/7pTvxfgDsZDeeRpJ6RcP5I,https://api.spotify.com/v1/audio-analysis/7pTvxfgDsZDeeRpJ6RcP5I,136464.0,4.0,Arcade Player,K.K. Bossa,
218,0.761,0.345,7.0,-11.0,0.0,0.0746,0.731,0.926,0.104,0.888,104.023,audio_features,4lJGgbIsQYhGfIzQ6OrlAd,spotify:track:4lJGgbIsQYhGfIzQ6OrlAd,https://api.spotify.com/v1/tracks/4lJGgbIsQYhGfIzQ6OrlAd,https://api.spotify.com/v1/audio-analysis/4lJGgbIsQYhGfIzQ6OrlAd,110748.0,3.0,Arcade Player,K.K. Jazz,
219,0.782,0.498,6.0,-7.687,1.0,0.126,0.97,0.965,0.111,0.964,104.013,audio_features,0TGkUJ3w6q7Taar2knEt4J,spotify:track:0TGkUJ3w6q7Taar2knEt4J,https://api.spotify.com/v1/tracks/0TGkUJ3w6q7Taar2knEt4J,https://api.spotify.com/v1/audio-analysis/0TGkUJ3w6q7Taar2knEt4J,18634.0,4.0,Arcade Player,"Museum, Bug Room & Aquarium",
220,0.784,0.515,6.0,-9.361,1.0,0.121,0.915,0.967,0.0842,0.708,103.981,audio_features,0Ox0OAOllOFpNuyJFJj2iw,spotify:track:0Ox0OAOllOFpNuyJFJj2iw,https://api.spotify.com/v1/tracks/0Ox0OAOllOFpNuyJFJj2iw,https://api.spotify.com/v1/audio-analysis/0Ox0OAOllOFpNuyJFJj2iw,41703.0,4.0,Arcade Player,"Museum, Fossil Room",
221,0.498,0.217,6.0,-5.952,1.0,0.0327,0.956,0.0,0.0576,0.765,104.114,audio_features,05DSnAhWilzGYMlotqvRRF,spotify:track:05DSnAhWilzGYMlotqvRRF,https://api.spotify.com/v1/tracks/05DSnAhWilzGYMlotqvRRF,https://api.spotify.com/v1/audio-analysis/05DSnAhWilzGYMlotqvRRF,27887.0,3.0,Arcade Player,"Museum, Painting Room",
222,0.713,0.798,1.0,-3.147,1.0,0.219,0.366,4.3e-06,0.246,0.721,176.073,audio_features,4z6wo6PJG4Fve45OXK6D9m,spotify:track:4z6wo6PJG4Fve45OXK6D9m,https://api.spotify.com/v1/tracks/4z6wo6PJG4Fve45OXK6D9m,https://api.spotify.com/v1/audio-analysis/4z6wo6PJG4Fve45OXK6D9m,221103.0,4.0,Arcangel,Infeliz,
223,0.584,0.774,9.0,-5.867,0.0,0.0351,0.0875,2.2e-06,0.322,0.181,100.018,audio_features,34ebeHWIGQrAt99L1R2Kyn,spotify:track:34ebeHWIGQrAt99L1R2Kyn,https://api.spotify.com/v1/tracks/34ebeHWIGQrAt99L1R2Kyn,https://api.spotify.com/v1/audio-analysis/34ebeHWIGQrAt99L1R2Kyn,311986.0,4.0,Archive,Fuck U,
224,0.548,0.532,5.0,-7.596,1.0,0.0323,0.186,0.000263,0.217,0.405,85.03,audio_features,5FVd6KXrgO9B3JPmC8OPst,spotify:track:5FVd6KXrgO9B3JPmC8OPst,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst,272394.0,4.0,Arctic Monkeys,Do I Wanna Know?,
225,0.778,0.317,1.0,-10.732,0.0,0.334,0.592,0.0,0.0881,0.327,140.048,audio_features,6ocbgoVGwYJhOv1GgI9NsF,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,178627.0,4.0,Ariana Grande,7 rings,
226,0.813,0.456,1.0,-7.667,0.0,0.0684,0.169,2.86e-06,0.105,0.587,108.801,audio_features,1MkFj1ThZZxjYMNkczx9mk,spotify:track:1MkFj1ThZZxjYMNkczx9mk,https://api.spotify.com/v1/tracks/1MkFj1ThZZxjYMNkczx9mk,https://api.spotify.com/v1/audio-analysis/1MkFj1ThZZxjYMNkczx9mk,179293.0,4.0,Ariana Grande,Be Alright,
227,0.644,0.755,1.0,-5.325,1.0,0.0448,0.00237,7.64e-06,0.0859,0.334,102.861,audio_features,6zegtH6XXd2PDPLvy1Y0n2,spotify:track:6zegtH6XXd2PDPLvy1Y0n2,https://api.spotify.com/v1/tracks/6zegtH6XXd2PDPLvy1Y0n2,https://api.spotify.com/v1/audio-analysis/6zegtH6XXd2PDPLvy1Y0n2,190067.0,4.0,Ariana Grande,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),
228,0.623,0.734,9.0,-5.948,1.0,0.107,0.0162,1.75e-06,0.145,0.37,107.853,audio_features,63y6xWR4gXz7bnUGOk8iI6,spotify:track:63y6xWR4gXz7bnUGOk8iI6,https://api.spotify.com/v1/tracks/63y6xWR4gXz7bnUGOk8iI6,https://api.spotify.com/v1/audio-analysis/63y6xWR4gXz7bnUGOk8iI6,244453.0,4.0,Ariana Grande,Into You,
229,0.472,0.714,1.0,-4.389,0.0,0.0334,0.00937,0.0,0.0764,0.24,98.992,audio_features,5J4ZkQpzMUFojo1CtAZYpn,spotify:track:5J4ZkQpzMUFojo1CtAZYpn,https://api.spotify.com/v1/tracks/5J4ZkQpzMUFojo1CtAZYpn,https://api.spotify.com/v1/audio-analysis/5J4ZkQpzMUFojo1CtAZYpn,236133.0,4.0,Ariana Grande,Love Me Harder,
230,0.747,0.458,6.0,-6.891,1.0,0.303,0.451,0.0,0.252,0.47,75.029,audio_features,4uTvPEr01pjTbZgl7jcKBD,spotify:track:4uTvPEr01pjTbZgl7jcKBD,https://api.spotify.com/v1/tracks/4uTvPEr01pjTbZgl7jcKBD,https://api.spotify.com/v1/audio-analysis/4uTvPEr01pjTbZgl7jcKBD,182000.0,4.0,Ariana Grande,NASA,
231,0.66,0.805,1.0,-5.352,0.0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,audio_features,7vS3Y0IKjde7Xg85LWIEdP,spotify:track:7vS3Y0IKjde7Xg85LWIEdP,https://api.spotify.com/v1/tracks/7vS3Y0IKjde7Xg85LWIEdP,https://api.spotify.com/v1/audio-analysis/7vS3Y0IKjde7Xg85LWIEdP,193920.0,4.0,Ariana Grande,Problem,
232,0.525,0.621,7.0,-7.364,1.0,0.116,0.0489,0.0,0.294,0.591,191.9,audio_features,0lizgQ7Qw35od7CYaoMBZb,spotify:track:0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb,204093.0,4.0,Ariana Grande,Santa Tell Me,
233,0.65,0.736,6.0,-5.84,0.0,0.229,0.0528,0.0,0.235,0.613,159.173,audio_features,43bCmCI0nSgcT7QdMXY6LV,spotify:track:43bCmCI0nSgcT7QdMXY6LV,https://api.spotify.com/v1/tracks/43bCmCI0nSgcT7QdMXY6LV,https://api.spotify.com/v1/audio-analysis/43bCmCI0nSgcT7QdMXY6LV,226160.0,4.0,Ariana Grande,Side To Side,
234,0.536,0.694,7.0,-4.369,0.0,0.0332,0.0303,0.0,0.183,0.291,100.906,audio_features,7rlKlsYacU3PFLGD7ca1HL,spotify:track:7rlKlsYacU3PFLGD7ca1HL,https://api.spotify.com/v1/tracks/7rlKlsYacU3PFLGD7ca1HL,https://api.spotify.com/v1/audio-analysis/7rlKlsYacU3PFLGD7ca1HL,260000.0,4.0,Ariana Grande,Touch It,
235,0.758,0.665,2.0,-5.188,0.0,0.0774,0.0815,0.000157,0.216,0.643,151.976,audio_features,2hloaUoRonYssMuqLCBLTX,spotify:track:2hloaUoRonYssMuqLCBLTX,https://api.spotify.com/v1/tracks/2hloaUoRonYssMuqLCBLTX,https://api.spotify.com/v1/audio-analysis/2hloaUoRonYssMuqLCBLTX,216893.0,4.0,Ariana Grande,bloodline,
236,0.4,0.795,10.0,-3.731,0.0,0.461,0.119,0.0,0.159,0.702,190.097,audio_features,0Ryd8975WihbObpp5cPW1t,spotify:track:0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/tracks/0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/audio-analysis/0Ryd8975WihbObpp5cPW1t,186107.0,4.0,Ariana Grande,boyfriend (with Social House),
237,0.568,0.656,8.0,-5.413,1.0,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,audio_features,4OafepJy2teCjYJbvFE60J,spotify:track:4OafepJy2teCjYJbvFE60J,https://api.spotify.com/v1/tracks/4OafepJy2teCjYJbvFE60J,https://api.spotify.com/v1/audio-analysis/4OafepJy2teCjYJbvFE60J,198160.0,4.0,Ariana Grande,breathin,
238,0.45,0.619,9.0,-7.412,1.0,0.372,0.329,0.0,0.319,0.427,83.3,audio_features,3wFLWP0FcIqHK1wb1CPthQ,spotify:track:3wFLWP0FcIqHK1wb1CPthQ,https://api.spotify.com/v1/tracks/3wFLWP0FcIqHK1wb1CPthQ,https://api.spotify.com/v1/audio-analysis/3wFLWP0FcIqHK1wb1CPthQ,208880.0,4.0,Ariana Grande,fake smile,
239,0.708,0.454,1.0,-7.07,1.0,0.0395,0.0217,0.0,0.073,0.24,110.963,audio_features,14kYOiFVPb7E7NfFbqhdln,spotify:track:14kYOiFVPb7E7NfFbqhdln,https://api.spotify.com/v1/tracks/14kYOiFVPb7E7NfFbqhdln,https://api.spotify.com/v1/audio-analysis/14kYOiFVPb7E7NfFbqhdln,189507.0,4.0,Ariana Grande,goodnight n go,
240,0.729,0.475,8.0,-4.985,1.0,0.0364,0.378,0.0,0.12,0.371,62.52,audio_features,39LmTF9RgyakzSYX8txrow,spotify:track:39LmTF9RgyakzSYX8txrow,https://api.spotify.com/v1/tracks/39LmTF9RgyakzSYX8txrow,https://api.spotify.com/v1/audio-analysis/39LmTF9RgyakzSYX8txrow,212267.0,3.0,Ariana Grande,imagine,
241,0.647,0.309,7.0,-7.948,0.0,0.0366,0.78,7.41e-06,0.202,0.195,87.045,audio_features,1TEL6MlSSVLSdhOSddidlJ,spotify:track:1TEL6MlSSVLSdhOSddidlJ,https://api.spotify.com/v1/tracks/1TEL6MlSSVLSdhOSddidlJ,https://api.spotify.com/v1/audio-analysis/1TEL6MlSSVLSdhOSddidlJ,171573.0,4.0,Ariana Grande,needy,
242,0.699,0.713,9.0,-5.507,0.0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,audio_features,2qT1uLXPVPzGgFOx4jtEuo,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo,205920.0,4.0,Ariana Grande,no tears left to cry,
243,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,audio_features,35mvY5S1H3J2QZyna3TFe0,spotify:track:35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/tracks/35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/audio-analysis/35mvY5S1H3J2QZyna3TFe0,172325.0,4.0,Ariana Grande,positions,
244,0.487,0.534,0.0,-5.664,0.0,0.0555,0.36,0.0,0.1,0.173,131.798,audio_features,3UoULw70kMsiVXxW0L3A33,spotify:track:3UoULw70kMsiVXxW0L3A33,https://api.spotify.com/v1/tracks/3UoULw70kMsiVXxW0L3A33,https://api.spotify.com/v1/audio-analysis/3UoULw70kMsiVXxW0L3A33,201882.0,4.0,Ariana Grande,pov,
245,0.721,0.459,4.0,-6.408,1.0,0.032,0.248,0.0,0.212,0.46,119.914,audio_features,70khXICDeTTxgYtw3EysKH,spotify:track:70khXICDeTTxgYtw3EysKH,https://api.spotify.com/v1/tracks/70khXICDeTTxgYtw3EysKH,https://api.spotify.com/v1/audio-analysis/70khXICDeTTxgYtw3EysKH,208493.0,4.0,Ariana Grande,sweetener,
246,0.717,0.653,1.0,-5.634,1.0,0.0658,0.229,0.0,0.101,0.412,106.966,audio_features,3e9HZxeyfWwjeyPAMmWSSQ,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,207320.0,4.0,Ariana Grande,"thank u, next",
247,0.442,0.375,4.0,-9.832,0.0,0.0632,0.49,0.0,0.106,0.0723,141.931,audio_features,6YnrCLIFvf0kbtB0hmvJHs,spotify:track:6YnrCLIFvf0kbtB0hmvJHs,https://api.spotify.com/v1/tracks/6YnrCLIFvf0kbtB0hmvJHs,https://api.spotify.com/v1/audio-analysis/6YnrCLIFvf0kbtB0hmvJHs,224107.0,4.0,Arkells,Passenger Seat,
248,0.694,0.709,7.0,-6.205,0.0,0.103,0.0966,0.0,0.267,0.566,114.966,audio_features,0jTTjg6q4jsd2RhuHwTvLj,spotify:track:0jTTjg6q4jsd2RhuHwTvLj,https://api.spotify.com/v1/tracks/0jTTjg6q4jsd2RhuHwTvLj,https://api.spotify.com/v1/audio-analysis/0jTTjg6q4jsd2RhuHwTvLj,188000.0,4.0,Ashley Tisdale,He Said She Said,
249,0.528,0.923,1.0,-1.884,0.0,0.058,0.00536,1.46e-05,0.134,0.267,130.067,audio_features,1bYtKF2sY2wLU6xdVaqIqD,spotify:track:1bYtKF2sY2wLU6xdVaqIqD,https://api.spotify.com/v1/tracks/1bYtKF2sY2wLU6xdVaqIqD,https://api.spotify.com/v1/audio-analysis/1bYtKF2sY2wLU6xdVaqIqD,179200.0,4.0,Ashley Tisdale,"It's Alright, It's OK",
250,0.834,0.663,8.0,-6.143,1.0,0.133,0.235,0.0,0.372,0.774,121.876,audio_features,0AUvWawuP0ibk4SQ3sIZjk,spotify:track:0AUvWawuP0ibk4SQ3sIZjk,https://api.spotify.com/v1/tracks/0AUvWawuP0ibk4SQ3sIZjk,https://api.spotify.com/v1/audio-analysis/0AUvWawuP0ibk4SQ3sIZjk,146523.0,4.0,Ashnikko,Daisy,
251,0.672,0.625,7.0,-5.068,0.0,0.0468,0.0774,0.0,0.0934,0.423,120.038,audio_features,46u5B2WN4wryYLZuMAOmI4,spotify:track:46u5B2WN4wryYLZuMAOmI4,https://api.spotify.com/v1/tracks/46u5B2WN4wryYLZuMAOmI4,https://api.spotify.com/v1/audio-analysis/46u5B2WN4wryYLZuMAOmI4,208729.0,4.0,Astrid S,Hurts So Good,
252,0.574,0.882,10.0,-6.823,0.0,0.229,0.0377,0.0,0.104,0.677,80.114,audio_features,2cmUh2CdtLxew8pDMEkpqu,spotify:track:2cmUh2CdtLxew8pDMEkpqu,https://api.spotify.com/v1/tracks/2cmUh2CdtLxew8pDMEkpqu,https://api.spotify.com/v1/audio-analysis/2cmUh2CdtLxew8pDMEkpqu,198587.0,4.0,Astronautalis,"The River, the Woods",
253,0.499,0.827,0.0,-8.151,1.0,0.177,0.135,1.42e-06,0.164,0.691,161.375,audio_features,4Nu5ZslylWnURh2MJheQmc,spotify:track:4Nu5ZslylWnURh2MJheQmc,https://api.spotify.com/v1/tracks/4Nu5ZslylWnURh2MJheQmc,https://api.spotify.com/v1/audio-analysis/4Nu5ZslylWnURh2MJheQmc,216347.0,4.0,Astronautalis,The Story of My Life (feat. P.O.S.),
254,0.706,0.885,8.0,-4.064,0.0,0.535,0.135,0.0,0.182,0.242,86.977,audio_features,3myb23BrV7FWclxRLvovpe,spotify:track:3myb23BrV7FWclxRLvovpe,https://api.spotify.com/v1/tracks/3myb23BrV7FWclxRLvovpe,https://api.spotify.com/v1/audio-analysis/3myb23BrV7FWclxRLvovpe,551040.0,4.0,Atmosphere,Always Coming Back Home To You,
255,0.72,0.646,1.0,-4.694,1.0,0.282,0.182,1.92e-05,0.0801,0.289,90.072,audio_features,6KHjWaiAVPW38us7Iw2lac,spotify:track:6KHjWaiAVPW38us7Iw2lac,https://api.spotify.com/v1/tracks/6KHjWaiAVPW38us7Iw2lac,https://api.spotify.com/v1/audio-analysis/6KHjWaiAVPW38us7Iw2lac,225600.0,4.0,Atmosphere,Besos,
256,0.931,0.792,8.0,-5.086,0.0,0.138,0.135,0.0,0.223,0.556,94.998,audio_features,4l1W5Ptj2uVOwGFs7Qcayc,spotify:track:4l1W5Ptj2uVOwGFs7Qcayc,https://api.spotify.com/v1/tracks/4l1W5Ptj2uVOwGFs7Qcayc,https://api.spotify.com/v1/audio-analysis/4l1W5Ptj2uVOwGFs7Qcayc,259453.0,4.0,Atmosphere,Bitter,
257,0.634,0.784,4.0,-4.822,1.0,0.214,0.111,0.0,0.86,0.435,90.006,audio_features,6pZgQObBjEdnnREiRmvskP,spotify:track:6pZgQObBjEdnnREiRmvskP,https://api.spotify.com/v1/tracks/6pZgQObBjEdnnREiRmvskP,https://api.spotify.com/v1/audio-analysis/6pZgQObBjEdnnREiRmvskP,218173.0,4.0,Atmosphere,Everything,
258,0.716,0.599,6.0,-5.236,1.0,0.0965,0.126,0.0,0.0837,0.723,80.96,audio_features,6i6riAOuyabaNDqXDA6IL5,spotify:track:6i6riAOuyabaNDqXDA6IL5,https://api.spotify.com/v1/tracks/6i6riAOuyabaNDqXDA6IL5,https://api.spotify.com/v1/audio-analysis/6i6riAOuyabaNDqXDA6IL5,216093.0,4.0,Atmosphere,Fortunate,
